"";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_NFC";"ZR~R1_INF";"ZR~R2_INF";"ZR~R3_INF"
"1304";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|diastaticus|subsp.|ardesiacus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"1305";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|enissocaesilis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1306";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|fulvissimus|DSM|40593";1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;4;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1307";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|hypolithicus";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"1308";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|mobaraensis|NBRC|13819|=|DSM|40847";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
"1309";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|scabiei";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0
"1310";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|scabrisporus|DSM|41855";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1311";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sedi";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1312";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|172223";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1313";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|1A01560";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"1314";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|40013";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1315";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|BC37";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1316";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|CNH287";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1317";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|DR-R31";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"1318";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|HBUM|84057";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1319";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|J2S4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1320";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|MSSRFAF48";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1321";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|PCS3-D2";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1322";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|Qd353";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1323";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|SNPremon7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1324";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|TAA204";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1325";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|TN605";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1326";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|UTMC|02008";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1327";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|YUS80";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1328";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"Streptomyces|sp.|Z2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1329";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"1330";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"Streptomyces";"uncultured|Streptomyces|sp";16;0;0;0;0;0;0;1;0;1;0;7;3;10;5;1;7;7;3;11;3;1;8;2;4;19;4;0;0;2;0;19;0;2;0;1;1;0;2;0;0;0;1;1;1;3;0;0;1
"1331";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptomycetales";"Streptomycetaceae";"uncultured|actinobacterium";"uncultured|actinobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"1332";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Nocardiopsaceae";"Nocardiopsis";"Nocardiopsis|rosea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1333";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Nocardiopsaceae";"Nocardiopsis";"Nocardiopsis|salina|YIM|90010";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1334";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Nocardiopsaceae";"Nocardiopsis";"Nocardiopsis|sp.|YIM|90014";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1335";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Nocardiopsaceae";"Nocardiopsis";"uncultured|Streptosporangineae|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1336";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Nocardiopsaceae";"Streptomonospora";"Streptomonospora|sediminis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1337";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Nocardiopsaceae";"Thermobifida";"Thermobifida|alba";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1338";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Streptosporangiaceae";"Microbispora";"Microbispora|rosea|subsp.|rosea";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1339";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Streptosporangiaceae";"Planomonospora";"Planomonospora|parontospora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1340";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Streptosporangiales|Incertae|Sedis";"Motilibacter";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1341";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Thermomonosporaceae";"Actinocorallia";"Actinocorallia|herbida";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1342";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Thermomonosporaceae";"Spirillospora";"Spirillospora|albida";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1343";"Bacteria";"Actinobacteria";"Actinobacteria";"Streptosporangiales";"Thermomonosporaceae";"Thermobispora";"Thermobispora|bispora|DSM|43833";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"1344";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Adlercreutzia";"Adlercreutzia|equolifaciens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1345";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Adlercreutzia";"Adlercreutzia|equolifaciens|DSM|19450";0;0;4;0;0;0;2;0;0;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;3;3;13
"1346";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Adlercreutzia";"uncultured|Adlercreutzia|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"1347";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Adlercreutzia";"uncultured|bacterium";1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;9;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;1;0;1;0;3;0;0;0;5;0;0;1;0;5;5;12
"1348";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Asaccharobacter";"Asaccharobacter|celatus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
"1349";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Asaccharobacter";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1350";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";"Atopobium|parvulum|DNF00906";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"1351";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";"uncultured|actinobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1352";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";"uncultured|Atopobium|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1353";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";"uncultured|bacterium";0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;6;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2
"1354";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";"uncultured|Olsenella|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
"1355";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Atopobium";"uncultured|rumen|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1356";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella|aerofaciens";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"1357";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella|aerofaciens|ATCC|25986";102;5;124;9;1;2;17;6;6;41;1;8;5;21;2;0;12;103;1;12;5;21;8;4;0;120;4;0;3;66;2;92;6;96;0;2;2;30;1;1;0;32;4;11;0;59;93;52;150
"1358";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella|intestinalis|DSM|13280";12;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;2;0;1;0;3;0;0;0;6;0;0;0;6;0;0;1;1;0;0;1;0;0;0;0;6;3;1;3
"1359";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella|sp.|GD3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1360";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella|stercoris|DSM|13279";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
"1361";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella|tanakaei|YIT|12063";1;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"1362";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Coriobacterium|sp.|AUH-Julong21";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
"1363";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Coriobacterium|sp.|CCUG|33917";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1364";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"human|gut|metagenome";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;1;1
"1365";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"uncultured|actinobacterium";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1366";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"uncultured|bacterium";357;13;354;15;3;2;66;16;36;123;2;27;6;99;14;10;32;309;2;27;13;151;12;11;2;360;13;0;3;242;7;276;21;457;4;5;24;93;9;5;4;98;14;21;3;150;289;260;635
"1367";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"uncultured|organism";4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1
"1368";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Coriobacteriaceae|UCG-002";"uncultured|bacterium";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"1369";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Coriobacteriaceae|UCG-003";"Olsenella|sp.|D6";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1370";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Coriobacteriaceae|UCG-003";"uncultured|bacterium";8;0;3;0;0;0;1;0;0;1;0;1;0;1;0;0;0;5;0;0;0;1;2;0;0;8;0;0;0;2;0;5;0;9;0;0;1;1;0;0;0;0;2;4;0;1;0;2;11
"1371";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Eggerthella";"Eggerthella|lenta";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1372";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Eggerthella";"Eggerthella|sinensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"1373";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Eggerthella";"Peptoclostridium|difficile|F501";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0
"1374";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Eggerthella";"uncultured|bacterium";7;2;9;0;0;0;2;0;0;6;0;0;1;4;0;0;0;15;0;1;1;5;0;0;0;6;0;0;0;4;0;9;4;18;0;0;1;1;0;0;0;4;0;0;0;1;6;7;15
"1375";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Enorma";"Collinsella|sp.|GD3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1
"1376";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Enorma";"Enorma|massiliensis|phI";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;1;0;0;0;2;2;3;1
"1377";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Enorma";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;2
"1378";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Enterorhabdus";"metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"1379";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Enterorhabdus";"uncultured|bacterium";19;0;27;2;0;0;2;0;6;15;0;4;1;14;0;1;2;30;0;5;3;13;3;0;0;39;3;2;0;28;0;18;2;41;2;0;0;12;4;0;1;6;0;2;3;9;26;25;35
"1380";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Gordonibacter";"Eggerthella|sp.|YY7918";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"1381";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Gordonibacter";"Gordonibacter|pamelaeae|7-10-1-b";0;0;1;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;4;0;0;0;8;0;0;2;0;0;0;0;1;0;0;2;0;1;2;5
