Supergroup_Domain;Phylum;Class;Order;Family;Genus;Traits
Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Raffaelea;free-living
Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes_X;free-living
Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Thielavia;free-living
Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Truncatella_fungus;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Ascoidea;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Candida;parasite
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Clavispora;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Debaryomyces;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Dipodascus;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Galactomyces;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Geotrichum;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Hanseniaspora;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Kazachstania;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Kluyveromyces;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Kuraishia;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Metschnikowia;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Meyerozyma;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Pichia;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Saccharomyces;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Saccharomycetales_X;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Saturnispora;free-living
Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Streptococcus;free-living
Opisthokonta;Fungi;Ascomycota;Taphrinomycotina;Schizosaccharomycetes;Schizosaccharomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Athelia;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Botryobasidium;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Ciborinia;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Cylindrosporium;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Cystofilobasidium;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Dolichousnea;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Guehomyces;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Laetisaria;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Lentinula;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Limonomyces;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Macrosporium;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Marchandiomyces;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Metasphaeria;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Mrakia;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Neuropogon;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Phanerochaete;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Phlebia;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Psathyrella;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Repetobasidium;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Rhizoctonia;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Udeniomyces;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Monilycetes;Moniliella;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Biatoropsis;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus;parasite
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Filobasidium;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Hannaella;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremella;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporon;parasite
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Agaricostilbomycetes;Bensingtonia;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Cystobasidiomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Rhodotorula;parasite
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Sporobolomyces;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Kriegeria;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Microbotryomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Rhodosporidium;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Phragmidium;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Puccinia;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Uredo;free-living
Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Uromycladium;free-living
Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Exobasidiomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Malassezia;free-living
Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ceraceosorus;free-living
Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Pseudozyma;free-living
Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilaginomycetes_X;free-living
Opisthokonta;Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemia;free-living
Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Allomyces;free-living
Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Blastocladiomycota_XX;free-living
Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Catenaria;free-living
Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Catenophlyctis;free-living
Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Hyaloraphidium;free-living
Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Physoderma;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Alphamyces;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Arkaya;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Asterophlyctis;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridiomycetes_X;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Cladochytrium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Gromochytrium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Kappamyces;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Nowakowskiella;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Physocladia;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Powellomycetaceae;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizoclosmatium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydiales;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales_X;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Spizellomyces;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Zygorhizidium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycotina_X;Chytridiomycotina_XX;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycotina_X;Polychytrium;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Monoblepharidomycetes;Gonapodya;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Monoblepharidomycetes;Monoblepharella;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Monoblepharidomycetes;Oedogoniomyces;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Neocallimastigomycetes;Neocallimastigomycetes_X;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Neocallimastigomycetes;Orpinomyces;free-living
Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Neocallimastigomycetes;Piromyces;free-living
Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Cryptomycotina_XX;free-living
Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Rozella;free-living
Opisthokonta;Fungi;Entomophthoromycota;Entomophthoromycotina;Entomophthorales;Conidiobolus;free-living
Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Calonectria;free-living
Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;free-living
Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Mortierellales;free-living
Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Tubercularia;free-living
Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Zoophagus;free-living
Opisthokonta;Fungi;Glomeromycota;Glomeromycotina;Glomeromycetes;Glomeromycetes_X;free-living
Opisthokonta;Fungi;Glomeromycota;Glomeromycotina;Glomeromycetes;Glomus;free-living
Opisthokonta;Fungi;Glomeromycota;Glomeromycotina;Glomeromycotina_X;Gigaspora;free-living
Opisthokonta;Fungi;Glomeromycota;Glomeromycotina;Glomeromycotina_X;Glomeromycotina_XX;free-living
Opisthokonta;Fungi;Kickxellomycota;Kickxellomycotina;Harpellales;Capniomyces;free-living
Opisthokonta;Fungi;Kickxellomycota;Kickxellomycotina;Harpellales;Caudomyces;free-living
Opisthokonta;Fungi;Kickxellomycota;Kickxellomycotina;Harpellales;Harpella;free-living
Opisthokonta;Fungi;Kickxellomycota;Kickxellomycotina;Harpellales;Legeriomyces;free-living
Opisthokonta;Fungi;Kickxellomycota;Kickxellomycotina;Harpellales;Smittium;free-living
Opisthokonta;Fungi;Kickxellomycota;Kickxellomycotina;Harpellales;Zancudomyces;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Cystosporogenes;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Glugoides;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Microsporidia;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Microsporidium;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Mrazekia;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Nosema;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Orthosomella;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Unikaryonidae;free-living
Opisthokonta;Fungi;Microsporidiomycota;Microsporidiomycotina;Microsporidiomycotina_X;Vittaforma;free-living
Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Endogone;free-living
Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Mortierella;free-living
Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Mucor;parasite
Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Mucoromycotina_XX;free-living
Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Pilobolus;free-living
Opisthokonta;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina_X;Acaulopage;free-living
Opisthokonta;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina_X;Cochlonema;free-living
Opisthokonta;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina_X;Syncephalis;free-living
Opisthokonta;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina_X;Zoopagomycotina_XX;free-living
Opisthokonta;Mesomycetozoa;Filasterea;Capsasporida;Capsasporidae;Capsaspora;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae;Amoebidium;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae;Astreptonema;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae;Enterobryus;parasite
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae;Ichthyophonidae_X;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae;Ichthyophonus;parasite
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyosphonida_X;Ichthyosphonida_XX;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Anurofeca;parasite
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Creolimax;parasite
Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Pseudoperkinsidae_X;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Rhynosporida;Rhynosporidae;Amphibiocystidium;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Rhynosporida;Rhynosporidae;Dermocystidium;free-living
Opisthokonta;Mesomycetozoa;Ichthyosporea;Rhynosporida;Rhynosporidae;Rhinosporidium;parasite
Opisthokonta;Mesomycetozoa;Ichthyosporea;Rhynosporida;Rhynosporidae;Rhynosporidae_X;parasite
Opisthokonta;Mesomycetozoa;Ichthyosporea;Rhynosporida;Rhynosporidae;Sphaerothecum;parasite
Opisthokonta;Mesomycetozoa;Nucleariidea;Nucleariida;Nucleariida_X;Nuclearia;free-living
Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus;free-living
Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Lepidochaetus;free-living
Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Lepidodermella;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Acrostichus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Aduncospiculum;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Aphelenchoides;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Ascaris;parasite
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Aulolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Brugia;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Caenorhabditis;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Cephaloboides;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Choriorhabditis;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Chromadorea_XX;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Curviditis;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Diplogaster;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Diplogasteroides;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Diplogastrellus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Diploscapter;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Ethmolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Eumonhystera;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Halicephalobus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Hoplotylus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Koerneria;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Meloidogyne;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Micoletzkya;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Monhystera;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Mononchoides;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Myctolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Oscheius;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;panagrolaimoid;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Panagrolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Parasitodiplogaster;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Pelodera;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Poikilolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Protorhabditis;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Pseudodiplogasteroides;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Rhabdias;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Rhabditella;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Rhabditidoides;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Rhabditolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Rhabditophanes;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Tridentulus;free-living
Opisthokonta;Metazoa;Nematoda;Chromadorea;Haliplectoidea;Rhabdolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Dintheria;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Enoplea_XX;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Epitobrilus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Eutobrilus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Mononchus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Oncholaimidae;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Paratrichodorus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Prismatolaimus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Semitobrilus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Tobrilus;free-living
Opisthokonta;Metazoa;Nematoda;Enoplea;Tobrilidae;Tobrilidae_X;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Adineta;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Anomopus;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Ascomorpha;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Asplanchna;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Brachionus;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Cephalodella;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Conochilus;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Dissotrocha;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Embata;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Encentrum;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Eothinia;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Epiphanes;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Euchlanis;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Floscularia;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Lecane;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Lepadella;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Macrochaetus;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Microcodon;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Monommata;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Monostyla;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Mytilina;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Notholca;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Philodina;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Pleuretra;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Proales;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Rotaria;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Rotifera_XXX;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Scaridium;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Synchaeta;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Testudinella;free-living
Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Trichocerca;free-living
